report_day,report_time,OBCC,wind_dir,wind_speed_mps,wind_gust_mps,visibility_m,temp_c,dewpoint_c,pressure_hpa,source_file
05-01,00:00,ZGGG,360.0,2.0,0.0,9999.0,23.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,00:30,ZGGG,40.0,2.0,0.0,9999.0,24.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,01:00,ZGGG,110.0,1.0,0.0,9999.0,24.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,01:30,ZGGG,90.0,2.0,0.0,9999.0,25.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,02:00,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,02:30,ZGGG,-1.0,1.0,0.0,9999.0,26.0,24.0,1014.0,weather_caac_report_20250501.csv
05-01,03:00,ZGGG,-1.0,1.0,0.0,9999.0,26.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,03:30,ZGGG,-1.0,1.0,0.0,9999.0,26.0,23.0,1014.0,weather_caac_report_20250501.csv
05-01,04:00,ZGGG,-1.0,1.0,0.0,9999.0,28.0,24.0,1013.0,weather_caac_report_20250501.csv
05-01,04:30,ZGGG,-1.0,1.0,0.0,9999.0,28.0,23.0,1013.0,weather_caac_report_20250501.csv
05-01,05:00,ZGGG,-1.0,1.0,0.0,9999.0,30.0,23.0,1013.0,weather_caac_report_20250501.csv
05-01,05:30,ZGGG,230.0,2.0,0.0,9999.0,30.0,24.0,1012.0,weather_caac_report_20250501.csv
05-01,06:00,ZGGG,200.0,2.0,0.0,9999.0,28.0,23.0,1012.0,weather_caac_report_20250501.csv
05-01,06:30,ZGGG,-1.0,1.0,0.0,9999.0,30.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,07:00,ZGGG,120.0,3.0,0.0,9999.0,31.0,24.0,1011.0,weather_caac_report_20250501.csv
05-01,07:30,ZGGG,-1.0,1.0,0.0,9999.0,31.0,24.0,1010.0,weather_caac_report_20250501.csv
05-01,08:00,ZGGG,120.0,2.0,0.0,9999.0,30.0,23.0,1010.0,weather_caac_report_20250501.csv
05-01,08:30,ZGGG,140.0,2.0,0.0,9999.0,30.0,23.0,1010.0,weather_caac_report_20250501.csv
05-01,09:00,ZGGG,160.0,3.0,0.0,9999.0,31.0,23.0,1010.0,weather_caac_report_20250501.csv
05-01,09:30,ZGGG,170.0,2.0,0.0,9999.0,30.0,23.0,1010.0,weather_caac_report_20250501.csv
05-01,10:00,ZGGG,160.0,2.0,0.0,9999.0,29.0,23.0,1010.0,weather_caac_report_20250501.csv
05-01,10:30,ZGGG,130.0,2.0,0.0,9999.0,29.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,11:00,ZGGG,170.0,2.0,0.0,9999.0,28.0,23.0,1010.0,weather_caac_report_20250501.csv
05-01,11:30,ZGGG,140.0,2.0,0.0,9999.0,29.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,12:00,ZGGG,120.0,1.0,0.0,9999.0,28.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,12:30,ZGGG,-1.0,1.0,0.0,9999.0,27.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,13:00,ZGGG,-1.0,1.0,0.0,9999.0,27.0,23.0,1012.0,weather_caac_report_20250501.csv
05-01,13:30,ZGGG,-1.0,1.0,0.0,9999.0,27.0,24.0,1012.0,weather_caac_report_20250501.csv
05-01,14:00,ZGGG,170.0,1.0,0.0,9999.0,26.0,24.0,1013.0,weather_caac_report_20250501.csv
05-01,14:30,ZGGG,140.0,1.0,0.0,9999.0,27.0,24.0,1013.0,weather_caac_report_20250501.csv
05-01,15:00,ZGGG,-1.0,1.0,0.0,9999.0,26.0,24.0,1013.0,weather_caac_report_20250501.csv
05-01,15:30,ZGGG,100.0,1.0,0.0,9999.0,26.0,24.0,1013.0,weather_caac_report_20250501.csv
05-01,16:00,ZGGG,90.0,1.0,0.0,9999.0,26.0,24.0,1013.0,weather_caac_report_20250501.csv
05-01,16:30,ZGGG,100.0,1.0,0.0,9999.0,26.0,24.0,1012.0,weather_caac_report_20250501.csv
05-01,17:00,ZGGG,0.0,0.0,0.0,9999.0,26.0,23.0,1012.0,weather_caac_report_20250501.csv
05-01,17:30,ZGGG,0.0,0.0,0.0,9999.0,26.0,24.0,1012.0,weather_caac_report_20250501.csv
05-01,18:00,ZGGG,70.0,1.0,0.0,9999.0,25.0,24.0,1012.0,weather_caac_report_20250501.csv
05-01,18:30,ZGGG,50.0,2.0,0.0,9999.0,25.0,24.0,1011.0,weather_caac_report_20250501.csv
05-01,19:00,ZGGG,90.0,2.0,0.0,9999.0,25.0,24.0,1011.0,weather_caac_report_20250501.csv
05-01,19:30,ZGGG,90.0,2.0,0.0,7000.0,25.0,24.0,1011.0,weather_caac_report_20250501.csv
05-01,20:00,ZGGG,80.0,3.0,0.0,7000.0,25.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,20:30,ZGGG,70.0,2.0,0.0,7000.0,24.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,21:00,ZGGG,80.0,2.0,0.0,7000.0,24.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,21:30,ZGGG,80.0,2.0,0.0,7000.0,24.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,22:00,ZGGG,70.0,2.0,0.0,6000.0,24.0,23.0,1011.0,weather_caac_report_20250501.csv
05-01,22:30,ZGGG,90.0,1.0,0.0,6000.0,24.0,23.0,1012.0,weather_caac_report_20250501.csv
05-01,23:00,ZGGG,90.0,1.0,0.0,6000.0,25.0,23.0,1012.0,weather_caac_report_20250501.csv
05-01,23:30,ZGGG,100.0,2.0,0.0,6000.0,26.0,24.0,1012.0,weather_caac_report_20250501.csv
05-02,00:00,ZGGG,-1.0,1.0,0.0,6000.0,26.0,24.0,1012.0,weather_caac_report_20250502.csv
05-02,00:30,ZGGG,80.0,2.0,0.0,6000.0,27.0,24.0,1012.0,weather_caac_report_20250502.csv
05-02,01:00,ZGGG,70.0,2.0,0.0,6000.0,28.0,24.0,1013.0,weather_caac_report_20250502.csv
05-02,01:30,ZGGG,70.0,3.0,0.0,9999.0,28.0,24.0,1012.0,weather_caac_report_20250502.csv
05-02,02:00,ZGGG,50.0,2.0,0.0,9999.0,29.0,24.0,1013.0,weather_caac_report_20250502.csv
05-02,02:30,ZGGG,60.0,3.0,0.0,9999.0,30.0,24.0,1013.0,weather_caac_report_20250502.csv
05-02,03:00,ZGGG,60.0,3.0,0.0,9999.0,30.0,23.0,1012.0,weather_caac_report_20250502.csv
05-02,03:30,ZGGG,110.0,2.0,0.0,9999.0,31.0,23.0,1012.0,weather_caac_report_20250502.csv
05-02,04:00,ZGGG,100.0,3.0,0.0,9999.0,32.0,22.0,1011.0,weather_caac_report_20250502.csv
05-02,04:30,ZGGG,70.0,3.0,0.0,9999.0,32.0,20.0,1011.0,weather_caac_report_20250502.csv
05-02,05:00,ZGGG,60.0,2.0,0.0,9999.0,33.0,20.0,1010.0,weather_caac_report_20250502.csv
05-02,05:30,ZGGG,120.0,2.0,0.0,9999.0,34.0,20.0,1010.0,weather_caac_report_20250502.csv
05-02,06:00,ZGGG,210.0,2.0,0.0,9999.0,32.0,19.0,1009.0,weather_caac_report_20250502.csv
05-02,06:30,ZGGG,80.0,3.0,0.0,9999.0,34.0,19.0,1009.0,weather_caac_report_20250502.csv
05-02,07:00,ZGGG,-1.0,2.0,0.0,9999.0,34.0,19.0,1009.0,weather_caac_report_20250502.csv
05-02,07:30,ZGGG,-1.0,2.0,0.0,9999.0,33.0,19.0,1009.0,weather_caac_report_20250502.csv
05-02,08:00,ZGGG,110.0,3.0,0.0,9999.0,33.0,19.0,1008.0,weather_caac_report_20250502.csv
05-02,08:30,ZGGG,120.0,2.0,0.0,9999.0,33.0,19.0,1008.0,weather_caac_report_20250502.csv
05-02,09:00,ZGGG,130.0,2.0,0.0,9999.0,33.0,18.0,1008.0,weather_caac_report_20250502.csv
05-02,09:30,ZGGG,130.0,2.0,0.0,9999.0,33.0,17.0,1008.0,weather_caac_report_20250502.csv
05-02,10:00,ZGGG,120.0,3.0,0.0,9999.0,33.0,18.0,1008.0,weather_caac_report_20250502.csv
05-02,10:30,ZGGG,130.0,3.0,0.0,9999.0,32.0,18.0,1008.0,weather_caac_report_20250502.csv
05-02,11:00,ZGGG,160.0,5.0,0.0,9999.0,31.0,21.0,1008.0,weather_caac_report_20250502.csv
05-02,11:30,ZGGG,150.0,5.0,0.0,9999.0,30.0,21.0,1008.0,weather_caac_report_20250502.csv
05-02,12:00,ZGGG,160.0,5.0,0.0,9999.0,29.0,20.0,1009.0,weather_caac_report_20250502.csv
05-02,12:30,ZGGG,170.0,6.0,0.0,9999.0,29.0,20.0,1009.0,weather_caac_report_20250502.csv
05-02,13:00,ZGGG,160.0,4.0,0.0,9999.0,29.0,20.0,1009.0,weather_caac_report_20250502.csv
05-02,13:30,ZGGG,160.0,3.0,0.0,9999.0,28.0,20.0,1010.0,weather_caac_report_20250502.csv
05-02,14:00,ZGGG,160.0,2.0,0.0,9999.0,28.0,20.0,1010.0,weather_caac_report_20250502.csv
05-02,14:30,ZGGG,150.0,3.0,0.0,9999.0,28.0,20.0,1010.0,weather_caac_report_20250502.csv
05-02,15:00,ZGGG,160.0,4.0,0.0,9999.0,28.0,20.0,1010.0,weather_caac_report_20250502.csv
05-02,15:30,ZGGG,140.0,3.0,0.0,9999.0,27.0,21.0,1010.0,weather_caac_report_20250502.csv
05-02,16:00,ZGGG,160.0,5.0,0.0,9999.0,27.0,21.0,1010.0,weather_caac_report_20250502.csv
05-02,16:30,ZGGG,160.0,5.0,0.0,9999.0,27.0,21.0,1010.0,weather_caac_report_20250502.csv
05-02,17:00,ZGGG,160.0,4.0,0.0,9999.0,27.0,21.0,1010.0,weather_caac_report_20250502.csv
05-02,17:30,ZGGG,160.0,4.0,0.0,9999.0,27.0,21.0,1010.0,weather_caac_report_20250502.csv
05-02,18:00,ZGGG,160.0,4.0,0.0,9999.0,26.0,21.0,1009.0,weather_caac_report_20250502.csv
05-02,18:30,ZGGG,160.0,4.0,0.0,9999.0,26.0,22.0,1009.0,weather_caac_report_20250502.csv
05-02,19:00,ZGGG,140.0,4.0,0.0,9999.0,26.0,22.0,1009.0,weather_caac_report_20250502.csv
05-02,19:30,ZGGG,120.0,3.0,0.0,9999.0,26.0,22.0,1009.0,weather_caac_report_20250502.csv
05-02,20:00,ZGGG,120.0,3.0,0.0,9999.0,26.0,22.0,1009.0,weather_caac_report_20250502.csv
05-02,20:30,ZGGG,120.0,3.0,0.0,9999.0,26.0,22.0,1009.0,weather_caac_report_20250502.csv
05-02,21:00,ZGGG,140.0,3.0,0.0,9999.0,26.0,22.0,1009.0,weather_caac_report_20250502.csv
05-02,21:30,ZGGG,130.0,3.0,0.0,9999.0,26.0,23.0,1010.0,weather_caac_report_20250502.csv
05-02,22:00,ZGGG,110.0,3.0,0.0,8000.0,26.0,23.0,1010.0,weather_caac_report_20250502.csv
05-02,22:30,ZGGG,80.0,3.0,0.0,8000.0,25.0,22.0,1010.0,weather_caac_report_20250502.csv
05-02,23:00,ZGGG,80.0,3.0,0.0,8000.0,25.0,22.0,1010.0,weather_caac_report_20250502.csv
05-02,23:30,ZGGG,80.0,4.0,0.0,8000.0,25.0,22.0,1011.0,weather_caac_report_20250502.csv
05-03,00:00,ZGGG,90.0,4.0,0.0,8000.0,25.0,22.0,1011.0,weather_caac_report_20250503.csv
05-03,00:30,ZGGG,80.0,3.0,0.0,8000.0,25.0,22.0,1011.0,weather_caac_report_20250503.csv
05-03,01:00,ZGGG,110.0,3.0,0.0,8000.0,26.0,22.0,1011.0,weather_caac_report_20250503.csv
05-03,01:30,ZGGG,100.0,3.0,0.0,8000.0,27.0,22.0,1011.0,weather_caac_report_20250503.csv
05-03,02:00,ZGGG,120.0,3.0,0.0,8000.0,27.0,22.0,1011.0,weather_caac_report_20250503.csv
05-03,02:30,ZGGG,100.0,3.0,0.0,8000.0,28.0,23.0,1011.0,weather_caac_report_20250503.csv
05-03,03:00,ZGGG,110.0,2.0,0.0,8000.0,28.0,23.0,1011.0,weather_caac_report_20250503.csv
05-03,03:30,ZGGG,80.0,3.0,0.0,8000.0,28.0,23.0,1011.0,weather_caac_report_20250503.csv
05-03,04:00,ZGGG,60.0,2.0,0.0,8000.0,28.0,23.0,1010.0,weather_caac_report_20250503.csv
05-03,04:30,ZGGG,50.0,2.0,0.0,8000.0,29.0,23.0,1010.0,weather_caac_report_20250503.csv
05-03,05:00,ZGGG,60.0,2.0,0.0,8000.0,29.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,05:30,ZGGG,80.0,3.0,0.0,9999.0,30.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,06:00,ZGGG,160.0,5.0,0.0,9999.0,30.0,24.0,1009.0,weather_caac_report_20250503.csv
05-03,06:30,ZGGG,120.0,4.0,0.0,9999.0,29.0,23.0,1008.0,weather_caac_report_20250503.csv
05-03,07:00,ZGGG,100.0,3.0,0.0,9999.0,29.0,23.0,1008.0,weather_caac_report_20250503.csv
05-03,07:30,ZGGG,70.0,2.0,0.0,9999.0,29.0,23.0,1008.0,weather_caac_report_20250503.csv
05-03,08:00,ZGGG,70.0,3.0,0.0,9999.0,30.0,23.0,1007.0,weather_caac_report_20250503.csv
05-03,08:30,ZGGG,80.0,3.0,0.0,9999.0,29.0,23.0,1007.0,weather_caac_report_20250503.csv
05-03,09:00,ZGGG,90.0,4.0,0.0,9999.0,29.0,23.0,1007.0,weather_caac_report_20250503.csv
05-03,09:30,ZGGG,130.0,4.0,0.0,9999.0,30.0,24.0,1007.0,weather_caac_report_20250503.csv
05-03,10:00,ZGGG,160.0,5.0,0.0,9999.0,28.0,24.0,1007.0,weather_caac_report_20250503.csv
05-03,10:30,ZGGG,150.0,5.0,0.0,9999.0,27.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,11:00,ZGGG,170.0,3.0,0.0,9999.0,27.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,11:30,ZGGG,160.0,3.0,0.0,9999.0,27.0,23.0,1008.0,weather_caac_report_20250503.csv
05-03,12:00,ZGGG,130.0,4.0,0.0,9999.0,27.0,23.0,1008.0,weather_caac_report_20250503.csv
05-03,12:30,ZGGG,150.0,3.0,0.0,9999.0,27.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,13:00,ZGGG,110.0,2.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,13:30,ZGGG,120.0,1.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,14:00,ZGGG,120.0,1.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,14:30,ZGGG,150.0,2.0,0.0,9999.0,27.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,15:00,ZGGG,130.0,2.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,15:30,ZGGG,120.0,2.0,0.0,9999.0,26.0,23.0,1009.0,weather_caac_report_20250503.csv
05-03,16:00,ZGGG,130.0,2.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250503.csv
05-03,16:30,ZGGG,130.0,2.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250503.csv
05-03,17:00,ZGGG,110.0,2.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250503.csv
05-03,17:30,ZGGG,110.0,2.0,0.0,8000.0,26.0,24.0,1009.0,weather_caac_report_20250503.csv
05-03,18:00,ZGGG,120.0,2.0,0.0,8000.0,26.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,18:30,ZGGG,120.0,2.0,0.0,8000.0,26.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,19:00,ZGGG,130.0,2.0,0.0,8000.0,26.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,19:30,ZGGG,160.0,3.0,0.0,8000.0,26.0,24.0,1007.0,weather_caac_report_20250503.csv
05-03,20:00,ZGGG,140.0,3.0,0.0,8000.0,26.0,24.0,1007.0,weather_caac_report_20250503.csv
05-03,20:30,ZGGG,140.0,3.0,0.0,8000.0,26.0,24.0,1007.0,weather_caac_report_20250503.csv
05-03,21:00,ZGGG,140.0,3.0,0.0,8000.0,26.0,24.0,1007.0,weather_caac_report_20250503.csv
05-03,21:30,ZGGG,140.0,2.0,0.0,8000.0,26.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,22:00,ZGGG,120.0,2.0,0.0,8000.0,26.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,22:30,ZGGG,120.0,2.0,0.0,9000.0,26.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,23:00,ZGGG,160.0,2.0,0.0,9000.0,27.0,24.0,1008.0,weather_caac_report_20250503.csv
05-03,23:30,ZGGG,160.0,2.0,0.0,9000.0,27.0,24.0,1008.0,weather_caac_report_20250503.csv
05-04,00:00,ZGGG,150.0,4.0,0.0,9999.0,28.0,24.0,1008.0,weather_caac_report_20250504.csv
05-04,00:30,ZGGG,170.0,4.0,0.0,9999.0,28.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,01:00,ZGGG,170.0,4.0,0.0,9999.0,29.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,01:30,ZGGG,150.0,4.0,0.0,9999.0,29.0,23.0,1009.0,weather_caac_report_20250504.csv
05-04,02:00,ZGGG,150.0,4.0,0.0,9999.0,31.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,02:30,ZGGG,170.0,3.0,0.0,9999.0,31.0,24.0,1008.0,weather_caac_report_20250504.csv
05-04,03:00,ZGGG,170.0,4.0,0.0,9999.0,30.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,03:30,ZGGG,180.0,5.0,0.0,9999.0,32.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,04:00,ZGGG,170.0,5.0,0.0,9999.0,32.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,04:30,ZGGG,150.0,4.0,0.0,9999.0,33.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,05:00,ZGGG,180.0,3.0,8.0,9999.0,32.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,05:30,ZGGG,180.0,4.0,0.0,9999.0,31.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,06:00,ZGGG,170.0,5.0,0.0,9999.0,31.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,06:30,ZGGG,140.0,4.0,0.0,9999.0,31.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,07:00,ZGGG,130.0,6.0,0.0,9999.0,29.0,23.0,1005.0,weather_caac_report_20250504.csv
05-04,07:30,ZGGG,120.0,4.0,0.0,9999.0,28.0,24.0,1005.0,weather_caac_report_20250504.csv
05-04,07:49,ZGGG,100.0,4.0,0.0,9999.0,29.0,23.0,1005.0,weather_caac_report_20250504.csv
05-04,08:00,ZGGG,100.0,4.0,0.0,9999.0,29.0,24.0,1004.0,weather_caac_report_20250504.csv
05-04,08:07,ZGGG,100.0,4.0,0.0,8000.0,29.0,24.0,1005.0,weather_caac_report_20250504.csv
05-04,08:09,ZGGG,100.0,4.0,0.0,4500.0,29.0,24.0,1005.0,weather_caac_report_20250504.csv
05-04,08:18,ZGGG,280.0,7.0,0.0,700.0,27.0,25.0,1006.0,weather_caac_report_20250504.csv
05-04,08:21,ZGGG,260.0,8.0,15.0,700.0,25.0,25.0,1006.0,weather_caac_report_20250504.csv
05-04,08:30,ZGGG,200.0,8.0,16.0,700.0,22.0,22.0,1006.0,weather_caac_report_20250504.csv
05-04,08:35,ZGGG,110.0,6.0,0.0,3000.0,22.0,22.0,1005.0,weather_caac_report_20250504.csv
05-04,08:51,ZGGG,310.0,2.0,0.0,1700.0,23.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,09:00,ZGGG,300.0,6.0,0.0,700.0,23.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,09:18,ZGGG,360.0,5.0,0.0,6000.0,23.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,09:30,ZGGG,20.0,3.0,0.0,8000.0,23.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,09:46,ZGGG,100.0,5.0,0.0,8000.0,24.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,10:00,ZGGG,80.0,5.0,0.0,9999.0,24.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,10:30,ZGGG,100.0,4.0,0.0,9999.0,25.0,24.0,1006.0,weather_caac_report_20250504.csv
05-04,11:00,ZGGG,80.0,3.0,0.0,9999.0,24.0,23.0,1006.0,weather_caac_report_20250504.csv
05-04,11:30,ZGGG,60.0,2.0,0.0,9999.0,24.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,12:00,ZGGG,110.0,3.0,0.0,9999.0,25.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,12:30,ZGGG,-1.0,1.0,0.0,9999.0,24.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,13:00,ZGGG,120.0,2.0,0.0,9999.0,25.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,13:30,ZGGG,-1.0,1.0,0.0,9999.0,25.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,14:00,ZGGG,60.0,2.0,0.0,9999.0,24.0,24.0,1008.0,weather_caac_report_20250504.csv
05-04,14:30,ZGGG,70.0,2.0,0.0,9999.0,24.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,15:00,ZGGG,90.0,2.0,0.0,9999.0,25.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,15:30,ZGGG,130.0,2.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,16:00,ZGGG,150.0,4.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,16:30,ZGGG,160.0,5.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,17:00,ZGGG,150.0,3.0,0.0,9999.0,26.0,24.0,1009.0,weather_caac_report_20250504.csv
05-04,17:30,ZGGG,150.0,3.0,0.0,9999.0,26.0,24.0,1008.0,weather_caac_report_20250504.csv
05-04,18:00,ZGGG,160.0,2.0,0.0,9999.0,26.0,24.0,1008.0,weather_caac_report_20250504.csv
05-04,18:30,ZGGG,150.0,3.0,0.0,9999.0,26.0,24.0,1008.0,weather_caac_report_20250504.csv
05-04,19:00,ZGGG,150.0,4.0,0.0,9999.0,26.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,19:30,ZGGG,140.0,4.0,0.0,9999.0,26.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,20:00,ZGGG,150.0,4.0,0.0,9999.0,26.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,20:30,ZGGG,130.0,4.0,0.0,9999.0,26.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,21:00,ZGGG,150.0,4.0,0.0,9999.0,26.0,23.0,1007.0,weather_caac_report_20250504.csv
05-04,21:30,ZGGG,130.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,22:00,ZGGG,130.0,2.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,22:30,ZGGG,130.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,23:00,ZGGG,130.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250504.csv
05-04,23:30,ZGGG,150.0,3.0,0.0,9999.0,26.0,23.0,1008.0,weather_caac_report_20250504.csv
05-05,00:00,ZGGG,150.0,3.0,0.0,9999.0,27.0,23.0,1008.0,weather_caac_report_20250505.csv
05-05,00:30,ZGGG,160.0,4.0,0.0,9999.0,27.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,01:00,ZGGG,160.0,5.0,0.0,9999.0,28.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,01:30,ZGGG,160.0,4.0,0.0,9999.0,28.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,02:00,ZGGG,170.0,5.0,0.0,9999.0,29.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,02:30,ZGGG,180.0,4.0,0.0,9999.0,29.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,03:00,ZGGG,170.0,4.0,0.0,9999.0,29.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,03:30,ZGGG,190.0,4.0,0.0,9999.0,30.0,24.0,1008.0,weather_caac_report_20250505.csv
05-05,04:00,ZGGG,170.0,4.0,0.0,9999.0,30.0,24.0,1007.0,weather_caac_report_20250505.csv
05-05,04:30,ZGGG,160.0,3.0,0.0,9999.0,30.0,25.0,1007.0,weather_caac_report_20250505.csv
05-05,05:00,ZGGG,180.0,3.0,0.0,9999.0,31.0,24.0,1007.0,weather_caac_report_20250505.csv
05-05,05:30,ZGGG,150.0,4.0,0.0,9999.0,32.0,25.0,1006.0,weather_caac_report_20250505.csv
05-05,06:00,ZGGG,140.0,4.0,0.0,9999.0,32.0,25.0,1005.0,weather_caac_report_20250505.csv
05-05,06:30,ZGGG,160.0,4.0,0.0,9999.0,33.0,24.0,1005.0,weather_caac_report_20250505.csv
05-05,07:00,ZGGG,150.0,4.0,0.0,9999.0,33.0,25.0,1005.0,weather_caac_report_20250505.csv
05-05,07:30,ZGGG,150.0,5.0,0.0,9999.0,31.0,24.0,1004.0,weather_caac_report_20250505.csv
05-05,08:00,ZGGG,150.0,5.0,0.0,9999.0,31.0,25.0,1004.0,weather_caac_report_20250505.csv
05-05,08:04,ZGGG,150.0,6.0,0.0,9999.0,31.0,25.0,1004.0,weather_caac_report_20250505.csv
05-05,08:30,ZGGG,150.0,4.0,0.0,9999.0,29.0,26.0,1004.0,weather_caac_report_20250505.csv
05-05,09:00,ZGGG,-1.0,1.0,0.0,9999.0,29.0,25.0,1005.0,weather_caac_report_20250505.csv
05-05,09:14,ZGGG,170.0,4.0,0.0,9999.0,29.0,26.0,1005.0,weather_caac_report_20250505.csv
05-05,09:30,ZGGG,150.0,4.0,0.0,9999.0,29.0,25.0,1005.0,weather_caac_report_20250505.csv
05-05,10:00,ZGGG,150.0,3.0,0.0,9999.0,29.0,25.0,1005.0,weather_caac_report_20250505.csv
05-05,10:30,ZGGG,120.0,3.0,0.0,9999.0,29.0,25.0,1006.0,weather_caac_report_20250505.csv
05-05,10:51,ZGGG,110.0,3.0,0.0,9999.0,28.0,25.0,1006.0,weather_caac_report_20250505.csv
05-05,11:00,ZGGG,170.0,7.0,0.0,9999.0,27.0,25.0,1006.0,weather_caac_report_20250505.csv
05-05,11:06,ZGGG,160.0,7.0,0.0,9999.0,26.0,25.0,1006.0,weather_caac_report_20250505.csv
05-05,11:20,ZGGG,100.0,5.0,0.0,9999.0,25.0,25.0,1006.0,weather_caac_report_20250505.csv
05-05,11:30,ZGGG,110.0,4.0,0.0,9999.0,25.0,25.0,1007.0,weather_caac_report_20250505.csv
05-05,11:45,ZGGG,80.0,4.0,0.0,9999.0,25.0,24.0,1007.0,weather_caac_report_20250505.csv
05-05,12:00,ZGGG,80.0,4.0,0.0,9999.0,25.0,24.0,1007.0,weather_caac_report_20250505.csv
05-05,12:30,ZGGG,80.0,2.0,0.0,9999.0,25.0,25.0,1007.0,weather_caac_report_20250505.csv
05-05,13:00,ZGGG,80.0,3.0,0.0,9999.0,25.0,25.0,1008.0,weather_caac_report_20250505.csv
05-05,13:30,ZGGG,50.0,2.0,0.0,9999.0,25.0,24.0,1008.0,weather_caac_report_20250505.csv
